Policy,Indicator,score,rank
E1_Income support,Proportion of seats held by women in national parliaments (%),0.009214407043085758,65
E1_Income support,Fixed broadband subscriptions,0.008847701194491714,66
E1_Income support,"Central government debt, total",0.008735888009634707,67
E1_Income support,Access to electricity ,0.008423124958938752,68
E1_Income support,Women who believe a husband is justified in beating his wife (any of five reasons) (%),0.008300668051222735,69
E1_Income support,Government effectiveness estimate,0.008236803190144698,70
E1_Income support,Stock market capitalization (US$ million),0.008201126818194494,71
E1_Income support,Expenditure on health (% of GDP),0.00813736675157854,72
E1_Income support,Expenditure on social protection (% of GDP),0.008017976041010077,73
E1_Income support,CO2 emissions (metric tons per capita),0.008007941231152043,74
E1_Income support,Electricity production from coal sources ,0.007950015791972628,75
E1_Income support,Electricity production from oil sources,0.007915966321850185,76
E1_Income support,Energy use (kg of oil equivalent per capita),0.007851687467476153,77
E1_Income support,Fossil fuel energy consumption,0.007841164536235996,78
E1_Income support,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",0.007693875975228365,79
E1_Income support,Mortality due to COVID-19,0.007551376613984179,80
E1_Income support,"Net migration rate, per 1000 population",0.007418035582085802,81
E1_Income support,Serious assault (rate),0.007403432458692863,82
E1_Income support,Coverage of social safety net programs (% of population),0.0073686939885686115,83
E1_Income support,Rural population (% of total population),0.0071345507637198095,84
E1_Income support,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",0.006850833664345326,85
E1_Income support,COVID-19 vaccine administered,0.006844720429180836,86
E1_Income support,Starting a Business (Score),0.006806074492265744,87
E1_Income support,Age dependency ratio (% of working-age population),0.006775865633644601,88
E1_Income support,Age dependency ratio,0.006329989795816218,89
E1_Income support,Electricity production from nuclear sources ,0.006322044165675233,90
E1_Income support,"Population, total",0.006250190116466804,91
E1_Income support,Expenditure on education (% of GDP),0.006126275304411656,92
E1_Income support,People with basic handwashing facilities including soap and water (% of population),0.006097970145495205,93
E1_Income support,Fixed telephone (per 100 people),0.00605299984482767,94
E1_Income support,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),0.005948042487421372,95
E1_Income support,Proportion of people living below 50 percent of median income (%),0.005835615687503526,96
E1_Income support,Progression to secondary school (%),0.005270753753753267,97
E1_Income support,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",0.005245504848863615,98
E1_Income support,Growth rates of household expenditure or income per capita (%),0.004977657686854492,99
E1_Income support,"International tourism, receipts",0.004778164107800848,100
E1_Income support,"Lending interest rates, percent per annum",0.004571444899587275,101
E1_Income support,"Literacy rate, adult total (% of people ages 15 and above)",0.003308951349309278,102
E1_Income support,Mobile cellular (per 100 people),0.0031466628875914705,103
E1_Income support,People using at least basic sanitation services (% of population),0.002160676481245465,104
E1_Income support,Refugee population by country or territory of asylum,0.0,105
E2_Debt/contract relief,Individuals using the Internet,0.018542955495016507,1
E2_Debt/contract relief,Corruption Perceptions Index,0.018349787159359265,2
E2_Debt/contract relief,Prevalence of COVID-19,0.01677523294493831,3
E2_Debt/contract relief,"Foreign direct investment, net",0.01676366749032279,4
E2_Debt/contract relief,Secure Internet servers ,0.016642291932637273,5
E2_Debt/contract relief,"Immunization, measles (% of children ages 12-23 months)",0.015353467328181738,6
E2_Debt/contract relief,Political stability and absence of violence/terrorism estimate,0.014813859848306589,7
E2_Debt/contract relief,"Immunization, DPT (% of children ages 12-23 months)",0.014797501763011775,8
E2_Debt/contract relief,Control of corruption estimate,0.014733535169877868,9
E2_Debt/contract relief,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",0.014425141691641892,10
E2_Debt/contract relief,Mortality due to COVID-19,0.014185240368422053,11
E2_Debt/contract relief,Summary exposure value tobacco,0.014022571357987467,12
E2_Debt/contract relief,Proportion of women in managerial positions (%),0.013602083861365901,13
E2_Debt/contract relief,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",0.013423016165678838,14
E2_Debt/contract relief,Rule of law estimate ,0.013380985891219919,15
E2_Debt/contract relief,Energy use ,0.013349883747794916,16
E2_Debt/contract relief,Mobile cellular subscriptions,0.013306966135839423,17
E2_Debt/contract relief,Human Development Index,0.013221116276327802,18
E2_Debt/contract relief,Electricity production from oil sources,0.013201208234571734,19
E2_Debt/contract relief,Electric power consumption ,0.013137766987833767,20
E2_Debt/contract relief,Prevalence of Hypertensive heart disease,0.0130961884902561,21
E2_Debt/contract relief,"Central government debt, total",0.01296464379547049,22
E2_Debt/contract relief,Serious assault (rate),0.012895106462271301,23
E2_Debt/contract relief,"Trade, total as % of GDP",0.012774947317155923,24
E2_Debt/contract relief,Prevalence of total cancers,0.012680839937084054,25
E2_Debt/contract relief,Government effectiveness estimate,0.012381392659096838,26
E2_Debt/contract relief,Net migration,0.012156701364597795,27
E2_Debt/contract relief,Volume of imports,0.012150287682517883,28
E2_Debt/contract relief,CO2 emissions (metric tons per capita),0.012126437491953754,29
E2_Debt/contract relief,"Adjusted net savings, including particulate emission damage",0.012081246826092526,30
E2_Debt/contract relief,"Intentional homicides (per 100,000 people)",0.011546013812957634,31
E2_Debt/contract relief,Electricity production from nuclear sources ,0.011423709684437735,32
E2_Debt/contract relief,"Incidence of tuberculosis (per 100,000 people)",0.011293564890488652,33
E2_Debt/contract relief,Gini index (World Bank estimate),0.010952936867706181,34
E2_Debt/contract relief,Fossil fuel energy consumption,0.010721954545287203,35
E2_Debt/contract relief,"PM2.5 air pollution, mean annual exposure",0.010718249234889387,36
E2_Debt/contract relief,Prevalence of Respiratory infections and tuberculosis,0.010687992194123735,37
E2_Debt/contract relief,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.010637775219973479,38
E2_Debt/contract relief,Renewable energy consumption ,0.010569857309607756,39
E2_Debt/contract relief,"Nurses and midwives (per 1,000 people)",0.010560490954303241,40
E2_Debt/contract relief,Coverage of social safety net programs (% of population),0.010542696011192313,41
E2_Debt/contract relief,Employment in services (% of total employment) (modeled ILO estimate),0.010534956810651802,42
E2_Debt/contract relief,"Electricity production from oil, gas and coal sources",0.010460923915950372,43
E2_Debt/contract relief,"Prevalence of overweight (modeled estimate, % of children under 5)",0.0103417001176847,44
E2_Debt/contract relief,People using at least basic sanitation services (% of population),0.010335875111763912,45
E2_Debt/contract relief,"Energy imports, net ",0.01032292803727094,46
E2_Debt/contract relief,People with basic handwashing facilities including soap and water (% of population),0.010310797249672888,47
E2_Debt/contract relief,Press freedom score,0.010271825709046853,48
E2_Debt/contract relief,Proportion of seats held by women in national parliaments (%),0.010158995027691292,49
E2_Debt/contract relief,"Age dependency ratio, old (% of working-age population)",0.010124172010215501,50
E2_Debt/contract relief,Regulatory quality estimate,0.009938800314520064,51
E2_Debt/contract relief,Electricity production from coal sources ,0.009664376107260212,52
E2_Debt/contract relief,Age dependency ratio (% of working-age population),0.009652672237583646,53
E2_Debt/contract relief,Coverage of unemployment benefits and ALMP (% of population),0.009644072177410246,54
E2_Debt/contract relief,CO2 emissions (kt),0.009521232481973391,55
