Policy,Category,Indicator,Unit,rank,score
E3_Fiscal measures,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",Percentage of total population,3,0.05902175179265111
E3_Fiscal measures,Economics,"Labour force participation rate (Total) - Youth, adults: 15-64",percent,4,0.056242087818003786
E3_Fiscal measures,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",percent of total labor force,5,0.05567647494237262
E3_Fiscal measures,Economics,"Lending interest rates, percent per annum",percent per annum,6,0.05324159936643636
E3_Fiscal measures,Economics,"Foreign direct investment, net",US Dollar,7,0.051091769828975245
E3_Fiscal measures,Economics,Volume of exports,percent change,8,0.05094963662292721
E3_Fiscal measures,Economics,Volume of imports,percent change,9,0.04724012184882379
E3_Fiscal measures,Economics,Interest rate on savings deposits,percent per annum,10,0.0432729222490638
E3_Fiscal measures,Economics,Expenditure on education (% of GDP),percent,11,0.04285870699155238
E3_Fiscal measures,Economics,Days required for business start up,days,12,0.0423342283045151
E3_Fiscal measures,Economics,"Trade, total as % of GDP",percent,13,0.04202168306735854
E3_Fiscal measures,Economics,Balance on goods (% of GDP),percent,14,0.03632551590261107
E3_Fiscal measures,Economics,Stock market capitalization (US$ million),US Dollar,15,0.03482135466830591
E3_Fiscal measures,Economics,Interest rate on savings deposits,percent,16,0.034292726110044275
E3_Fiscal measures,Economics,Interest rate on loans and discounts,percent per annum,17,0.03407697931232947
E3_Fiscal measures,Economics,Growth rates of household expenditure or income per capita (%),percent,18,0.033459081129974796
E3_Fiscal measures,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",international $ in PPP,19,0.03083287027938754
E3_Fiscal measures,Economics,Starting a Business (Score),Score,20,0.02759149767071614
E3_Fiscal measures,Economics,Stock market capitalization (US$ million),percent,21,0.025937348207791255
E3_Fiscal measures,Economics,"General government net lending/borrowing, percent of fiscal year GDP",percent,22,0.023617477788659084
E3_Fiscal measures,Economics,Unemployment rate (%) - Annual,percent,23,0.02087230160303079
E3_Fiscal measures,Economics,Expenditure on social protection (% of GDP),percent,24,0.010600275331033438
E3_Fiscal measures,Economics,Expenditure on health (% of GDP),percent,25,0.007813270951861715
E3_Fiscal measures,Economics,"Debt outstanding and disbursed, total",US Dollar,26,0.007157772121904124
E3_Fiscal measures,Economics,"Yield on 90-day treasury bills, percent per annum",percent per annum,27,0.006533363886341834
E3_Fiscal measures,Economics,"International tourism, receipts",US Dollar,28,0.0
E4_International support,Economics,Employment in services (% of total employment) (modeled ILO estimate),Percentage of total employment,1,0.06477153815008702
E4_International support,Economics,"Central government debt, total",percent of GDP,2,0.05752212829386811
E4_International support,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",Percentage of total population,3,0.05268863869320737
E4_International support,Economics,"Labour force participation rate (Total) - Youth, adults: 15-64",percent,4,0.05263490257704688
E4_International support,Economics,Volume of exports,percent change,5,0.05210445000217822
E4_International support,Economics,Expenditure on education (% of GDP),percent,6,0.05020596128276937
E4_International support,Economics,"International tourism, receipts",US Dollar,7,0.04980109549281968
E4_International support,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",percent of total labor force,8,0.048870675484788025
E4_International support,Economics,"Lending interest rates, percent per annum",percent per annum,9,0.048339659485155125
E4_International support,Economics,Volume of imports,percent change,10,0.048195305993122606
E4_International support,Economics,Balance on goods (% of GDP),percent,11,0.04633753098996266
E4_International support,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",international $ in PPP,12,0.03945142215643647
E4_International support,Economics,"Yield on 90-day treasury bills, percent per annum",percent per annum,13,0.03803743153463455
E4_International support,Economics,Growth rates of household expenditure or income per capita (%),percent,14,0.03520110662465338
E4_International support,Economics,"Trade, total as % of GDP",percent,15,0.03389700422246344
E4_International support,Economics,Stock market capitalization (US$ million),percent,16,0.03369445428837913
E4_International support,Economics,Days required for business start up,days,17,0.029705221542437325
E4_International support,Economics,"Debt outstanding and disbursed, total",US Dollar,18,0.027276326319098737
E4_International support,Economics,Expenditure on health (% of GDP),percent,19,0.026914997845271498
E4_International support,Economics,Unemployment rate (%) - Annual,percent,20,0.026468187040321108
E4_International support,Economics,Interest rate on loans and discounts,percent per annum,21,0.023951337860590685
E4_International support,Economics,Interest rate on savings deposits,percent,22,0.023091128398512933
E4_International support,Economics,Starting a Business (Score),Score,23,0.02227158484501851
E4_International support,Economics,Expenditure on social protection (% of GDP),percent,24,0.02100466974696352
E4_International support,Economics,"Foreign direct investment, net",US Dollar,25,0.01984551795992791
E4_International support,Economics,"General government net lending/borrowing, percent of fiscal year GDP",percent,26,0.019235367340849473
E4_International support,Economics,Interest rate on savings deposits,percent per annum,27,0.008482355829436013
E4_International support,Economics,Stock market capitalization (US$ million),US Dollar,28,0.0
H1_Public information campaigns,Economics,Employment in services (% of total employment) (modeled ILO estimate),Percentage of total employment,1,0.05739255418684759
H1_Public information campaigns,Economics,"Central government debt, total",percent of GDP,2,0.05723915579311778
H1_Public information campaigns,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",Percentage of total population,3,0.05168489406855249
H1_Public information campaigns,Economics,"Labour force participation rate (Total) - Youth, adults: 15-64",percent,4,0.05154490166739589
H1_Public information campaigns,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",percent of total labor force,5,0.0510949543429408
H1_Public information campaigns,Economics,"Lending interest rates, percent per annum",percent per annum,6,0.050603507631510475
H1_Public information campaigns,Economics,Interest rate on savings deposits,percent per annum,7,0.049674828049754434
H1_Public information campaigns,Economics,Days required for business start up,days,8,0.046232372183624235
H1_Public information campaigns,Economics,Growth rates of household expenditure or income per capita (%),percent,9,0.045836730124939294
H1_Public information campaigns,Economics,Stock market capitalization (US$ million),US Dollar,10,0.04111041952638076
H1_Public information campaigns,Economics,Volume of exports,percent change,11,0.039914531631709715
H1_Public information campaigns,Economics,"Trade, total as % of GDP",percent,12,0.03941479571720768
H1_Public information campaigns,Economics,Volume of imports,percent change,13,0.039063912087784335
H1_Public information campaigns,Economics,"General government net lending/borrowing, percent of fiscal year GDP",percent,14,0.03597222414674791
H1_Public information campaigns,Economics,Balance on goods (% of GDP),percent,15,0.03524919792097867
H1_Public information campaigns,Economics,Interest rate on savings deposits,percent,16,0.03512836631389229
H1_Public information campaigns,Economics,Interest rate on loans and discounts,percent per annum,17,0.03494472242705231
H1_Public information campaigns,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",international $ in PPP,18,0.029431289495348078
H1_Public information campaigns,Economics,Starting a Business (Score),Score,19,0.028904769537422794
H1_Public information campaigns,Economics,"Foreign direct investment, net",US Dollar,20,0.0287396224851452
H1_Public information campaigns,Economics,Stock market capitalization (US$ million),percent,21,0.02781268982188579
H1_Public information campaigns,Economics,Expenditure on social protection (% of GDP),percent,22,0.02680374138650072
H1_Public information campaigns,Economics,Unemployment rate (%) - Annual,percent,23,0.026658326486677868
H1_Public information campaigns,Economics,Expenditure on health (% of GDP),percent,24,0.02148250224793713
H1_Public information campaigns,Economics,Expenditure on education (% of GDP),percent,25,0.017090754239637917
H1_Public information campaigns,Economics,"Debt outstanding and disbursed, total",US Dollar,26,0.016131783636321922
H1_Public information campaigns,Economics,"Yield on 90-day treasury bills, percent per annum",percent per annum,27,0.014842452842686081
H1_Public information campaigns,Economics,"International tourism, receipts",US Dollar,28,0.0
H2_Testing policy,Economics,Employment in services (% of total employment) (modeled ILO estimate),Percentage of total employment,1,0.09357707335880232
H2_Testing policy,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",percent of total labor force,2,0.0684185731438301
