Country,Policy,score,score_level
Hungary,C3_Cancel public events,0.025592079666486283,very low
Hungary,E4_International support,0.0,very low
Iceland,H6_Facial Coverings,0.09357505727170878,very high
Iceland,H7_Vaccination policy,0.09059045633948663,very high
Iceland,C2_Workplace closing,0.0804732807047729,very high
Iceland,E1_Income support,0.06938076984434215,very high
Iceland,C4_Restrictions on gatherings,0.0683297212467864,high
Iceland,C3_Cancel public events,0.06705599779527523,high
Iceland,H8_Protection of elderly people,0.06605688394783131,high
Iceland,E3_Fiscal measures,0.05766927822562579,high
Iceland,H2_Testing policy,0.053982674800392594,medium
Iceland,C8_International travel controls,0.0482600580443072,medium
Iceland,C5_Close public transport,0.04575643023064147,medium
Iceland,E2_Debt/contract relief,0.04535077241737542,medium
Iceland,C1_School closing,0.04462559084547459,low
Iceland,C7_Restrictions on internal movement,0.03898866384656114,low
Iceland,E4_International support,0.03235431449321977,low
Iceland,H1_Public information campaigns,0.030052367520346734,low
Iceland,H3_Contact tracing,0.029797661790871347,very low
Iceland,H4_Emergency investment in healthcare,0.019479929756136483,very low
Iceland,H5_Investment in vaccines,0.018220090878843985,very low
Iceland,C6_Stay at home requirements,0.0,very low
India,H7_Vaccination policy,0.09345257175712293,very high
India,C2_Workplace closing,0.08605213809516282,very high
India,C5_Close public transport,0.07382168430791891,very high
India,E2_Debt/contract relief,0.06724251963796356,very high
India,E1_Income support,0.06590390239154047,high
India,C7_Restrictions on internal movement,0.061319295223339024,high
India,C8_International travel controls,0.05838880288394364,high
India,H3_Contact tracing,0.05424537755171859,high
India,C1_School closing,0.05252917752066792,medium
India,C4_Restrictions on gatherings,0.048938710360405896,medium
India,H2_Testing policy,0.044601655708319796,medium
India,E4_International support,0.043861659326048096,medium
India,H8_Protection of elderly people,0.042949740814978994,low
India,H5_Investment in vaccines,0.04218891946240854,low
India,E3_Fiscal measures,0.039905728904366576,low
India,H4_Emergency investment in healthcare,0.039758615366926084,low
India,H6_Facial Coverings,0.03706768363040863,very low
India,H1_Public information campaigns,0.02498154505904289,very low
India,C3_Cancel public events,0.022790271997716667,very low
India,C6_Stay at home requirements,0.0,very low
Indonesia,H7_Vaccination policy,0.11442825302432251,very high
Indonesia,E1_Income support,0.08685866199668893,very high
Indonesia,C1_School closing,0.08200686159278864,very high
Indonesia,C6_Stay at home requirements,0.08155130749938315,very high
Indonesia,C3_Cancel public events,0.07992886080819583,high
Indonesia,C7_Restrictions on internal movement,0.058230291808123176,high
Indonesia,H2_Testing policy,0.057968705230203095,high
Indonesia,C8_International travel controls,0.05486549677843754,high
Indonesia,H3_Contact tracing,0.05436763902260999,medium
Indonesia,C2_Workplace closing,0.05113264247755466,medium
Indonesia,C5_Close public transport,0.04366615427757604,medium
Indonesia,E3_Fiscal measures,0.0394994454106363,medium
Indonesia,H4_Emergency investment in healthcare,0.03762797833822142,low
Indonesia,H6_Facial Coverings,0.03594956110301717,low
Indonesia,H5_Investment in vaccines,0.029467599528566406,low
Indonesia,C4_Restrictions on gatherings,0.027922823805528216,low
Indonesia,E2_Debt/contract relief,0.022854377813910268,very low
Indonesia,H1_Public information campaigns,0.02131270411420309,very low
Indonesia,E4_International support,0.020360635370033582,very low
Indonesia,H8_Protection of elderly people,0.0,very low
Iraq,H2_Testing policy,0.10796307605812275,very high
Iraq,C4_Restrictions on gatherings,0.0951692082718878,very high
Iraq,H3_Contact tracing,0.07584696497759745,very high
Iraq,H7_Vaccination policy,0.07198726809083739,very high
Iraq,C8_International travel controls,0.06650968900529634,high
Iraq,C2_Workplace closing,0.06587074542187847,high
Iraq,C7_Restrictions on internal movement,0.06449861234654322,high
Iraq,E1_Income support,0.06293198416209608,high
Iraq,C5_Close public transport,0.04734049194451871,medium
Iraq,H8_Protection of elderly people,0.043424389081898766,medium
Iraq,C1_School closing,0.042667919319341475,medium
Iraq,C3_Cancel public events,0.03943078216729647,medium
Iraq,C6_Stay at home requirements,0.038681568146463695,low
Iraq,H4_Emergency investment in healthcare,0.03616281480604615,low
Iraq,H6_Facial Coverings,0.03431709085984893,low
Iraq,E3_Fiscal measures,0.03280104013341058,low
Iraq,E4_International support,0.0260081319668787,very low
Iraq,H1_Public information campaigns,0.025147557079401712,very low
Iraq,E2_Debt/contract relief,0.023240666160635276,very low
Iraq,H5_Investment in vaccines,0.0,very low
Ireland,H7_Vaccination policy,0.09324662293849592,very high
Ireland,H6_Facial Coverings,0.08832977259237253,very high
Ireland,C4_Restrictions on gatherings,0.0879693442013302,very high
Ireland,H3_Contact tracing,0.08639809505956554,very high
Ireland,C8_International travel controls,0.0714872911375022,high
Ireland,C2_Workplace closing,0.06632518939212693,high
Ireland,E2_Debt/contract relief,0.06297257264755199,high
Ireland,C1_School closing,0.059935474910608216,high
Ireland,C3_Cancel public events,0.057697821952115376,medium
Ireland,C6_Stay at home requirements,0.052985914087719695,medium
Ireland,C7_Restrictions on internal movement,0.05184056345401667,medium
Ireland,E3_Fiscal measures,0.04545047644461105,medium
Ireland,H8_Protection of elderly people,0.04138647587389968,low
Ireland,E4_International support,0.03999498405520148,low
Ireland,H5_Investment in vaccines,0.02509874081054145,low
Ireland,H4_Emergency investment in healthcare,0.02213979942706076,low
Ireland,E1_Income support,0.02108731735108524,very low
Ireland,H1_Public information campaigns,0.014706612117393466,very low
Ireland,H2_Testing policy,0.010946931546801819,very low
Ireland,C5_Close public transport,0.0,very low
Israel,H7_Vaccination policy,0.10123397147052353,very high
Israel,H6_Facial Coverings,0.08099620081020009,very high
Israel,H8_Protection of elderly people,0.07955585447727218,very high
Israel,C8_International travel controls,0.07529029114618685,very high
Israel,H2_Testing policy,0.07017614713547436,high
Israel,C4_Restrictions on gatherings,0.06462771040615048,high
Israel,C3_Cancel public events,0.06225291368875732,high
Israel,C6_Stay at home requirements,0.05874624788440668,high
Israel,C2_Workplace closing,0.05484599601305594,medium
Israel,E1_Income support,0.05464677926178887,medium
Israel,C7_Restrictions on internal movement,0.04689753794708008,medium
Israel,C1_School closing,0.04126386775857787,medium
Israel,C5_Close public transport,0.04020825441640992,low
Israel,E3_Fiscal measures,0.03879786350072798,low
Israel,H5_Investment in vaccines,0.036603909728032444,low
Israel,H4_Emergency investment in healthcare,0.029826286570343356,low
Israel,H3_Contact tracing,0.021688037130545786,very low
Israel,E2_Debt/contract relief,0.021497109354146015,very low
Israel,H1_Public information campaigns,0.020845021300320687,very low
Israel,E4_International support,0.0,very low
Italy,H7_Vaccination policy,0.16199709670663998,very high
Italy,C1_School closing,0.10025739447280094,very high
Italy,C5_Close public transport,0.07981549997394609,very high
Italy,H8_Protection of elderly people,0.07582796755974766,very high
Italy,C2_Workplace closing,0.07293934676927963,high
Italy,H6_Facial Coverings,0.06571275891193612,high
Italy,H2_Testing policy,0.05439027880292311,high
Italy,C6_Stay at home requirements,0.05034797794563225,high
Italy,C4_Restrictions on gatherings,0.045487354862227526,medium
Italy,E3_Fiscal measures,0.04485774707339296,medium
Italy,E2_Debt/contract relief,0.03795133068890278,medium
Italy,H4_Emergency investment in healthcare,0.03495312570666168,medium
Italy,C7_Restrictions on internal movement,0.03221301695700788,low
Italy,C8_International travel controls,0.03041410096240565,low
Italy,H5_Investment in vaccines,0.027382159737442447,low
Italy,E1_Income support,0.025548885090572612,low
Italy,E4_International support,0.022977990195230193,very low
Italy,H1_Public information campaigns,0.020665813348957538,very low
Italy,H3_Contact tracing,0.016260154234292966,very low
Italy,C3_Cancel public events,0.0,very low
Jamaica,H7_Vaccination policy,0.09830559760112383,very high
Jamaica,H2_Testing policy,0.08388199518481468,very high
Jamaica,H8_Protection of elderly people,0.07662113895860315,very high
Jamaica,H3_Contact tracing,0.07209478121791404,very high
Jamaica,C1_School closing,0.06572137090448689,high
Jamaica,C4_Restrictions on gatherings,0.05808887549197351,high
Jamaica,C5_Close public transport,0.056619934640989834,high
Jamaica,H6_Facial Coverings,0.054743831237514744,high
Jamaica,C6_Stay at home requirements,0.05332070270609676,medium
Jamaica,C8_International travel controls,0.053188008912564956,medium
Jamaica,H5_Investment in vaccines,0.05299438522250401,medium
Jamaica,E3_Fiscal measures,0.04677158615225557,medium
Jamaica,C2_Workplace closing,0.046679101710874235,low
Jamaica,E1_Income support,0.044525976066293924,low
Jamaica,E2_Debt/contract relief,0.03794665527379252,low
Jamaica,E4_International support,0.03644725727487443,low
Jamaica,C3_Cancel public events,0.03270824639727465,very low
Jamaica,C7_Restrictions on internal movement,0.019292203807942544,very low
Jamaica,H1_Public information campaigns,0.01004835123810581,very low
Jamaica,H4_Emergency investment in healthcare,0.0,very low
Japan,C4_Restrictions on gatherings,0.11626045164701948,very high
Japan,C2_Workplace closing,0.10447312232345675,very high
Japan,C5_Close public transport,0.08031636520977503,very high
Japan,H2_Testing policy,0.07394503802169863,very high
Japan,H7_Vaccination policy,0.07101480919274387,high
Japan,E2_Debt/contract relief,0.07044536516091232,high
Japan,C6_Stay at home requirements,0.07037976240130425,high
Japan,C8_International travel controls,0.0641011755507369,high
Japan,E1_Income support,0.060910042296032,medium
Japan,C3_Cancel public events,0.05981680705627912,medium
Japan,C1_School closing,0.04797098043643924,medium
Japan,H8_Protection of elderly people,0.04479772072842439,medium
Japan,E3_Fiscal measures,0.03507233027508467,low
Japan,H6_Facial Coverings,0.0340999966456901,low
Japan,E4_International support,0.019156476338460758,low
Japan,C7_Restrictions on internal movement,0.018103695763859187,low
Japan,H4_Emergency investment in healthcare,0.014366691705524454,very low
Japan,H5_Investment in vaccines,0.008535749924272635,very low
Japan,H1_Public information campaigns,0.006233419322286313,very low
Japan,H3_Contact tracing,0.0,very low
Jordan,H7_Vaccination policy,0.0944523294281271,very high
Jordan,H6_Facial Coverings,0.09116418395010055,very high
Jordan,H8_Protection of elderly people,0.08731400130091746,very high
Jordan,C8_International travel controls,0.08159848768137533,very high
Jordan,E2_Debt/contract relief,0.07546327484205587,high
Jordan,C3_Cancel public events,0.0700297988035028,high
Jordan,C7_Restrictions on internal movement,0.06997484010240218,high
Jordan,H3_Contact tracing,0.06060286066933068,high
Jordan,C1_School closing,0.05854971262119746,medium
Jordan,C2_Workplace closing,0.04900361821503415,medium
Jordan,E3_Fiscal measures,0.045660167188748546,medium
Jordan,E1_Income support,0.04499488130634074,medium
Jordan,C4_Restrictions on gatherings,0.04186829040275284,low
Jordan,C5_Close public transport,0.028377357178539644,low
Jordan,H1_Public information campaigns,0.02781928389108047,low
Jordan,E4_International support,0.025315448650490572,low
Jordan,H2_Testing policy,0.02391094338992047,very low
Jordan,C6_Stay at home requirements,0.013689415823158057,very low
Jordan,H4_Emergency investment in healthcare,0.010211104554925134,very low
Jordan,H5_Investment in vaccines,0.0,very low
Kazakhstan,H7_Vaccination policy,0.14978522972767053,very high
Kazakhstan,H6_Facial Coverings,0.11554679090099004,very high
Kazakhstan,C8_International travel controls,0.08961776280928384,very high
Kazakhstan,H3_Contact tracing,0.07933054492499379,very high
Kazakhstan,H8_Protection of elderly people,0.07813176350221018,high
Kazakhstan,E2_Debt/contract relief,0.06759573873659142,high
Kazakhstan,H2_Testing policy,0.04851509175283029,high
Kazakhstan,C7_Restrictions on internal movement,0.04608889123072334,high
Kazakhstan,C1_School closing,0.04540652416635016,medium
Kazakhstan,C6_Stay at home requirements,0.044394695651930195,medium
Kazakhstan,E1_Income support,0.0412378471621641,medium
Kazakhstan,H4_Emergency investment in healthcare,0.04096432511388593,medium
Kazakhstan,C5_Close public transport,0.03344206742169392,low
Kazakhstan,C2_Workplace closing,0.03341952142448244,low
Kazakhstan,E3_Fiscal measures,0.02639529765185716,low
Kazakhstan,E4_International support,0.018940806038965655,low
Kazakhstan,C4_Restrictions on gatherings,0.01642583461067242,very low
Kazakhstan,H1_Public information campaigns,0.013006275594786825,very low
Kazakhstan,H5_Investment in vaccines,0.011754991577917305,very low
Kazakhstan,C3_Cancel public events,0.0,very low
Kenya,H3_Contact tracing,0.10541939612674248,very high
Kenya,H7_Vaccination policy,0.10027161904827118,very high
Kenya,E2_Debt/contract relief,0.0808868134223602,very high
Kenya,C8_International travel controls,0.0751633619547667,very high
Kenya,H8_Protection of elderly people,0.07404021441439233,high
Kenya,C5_Close public transport,0.05317012871876861,high
Kenya,C6_Stay at home requirements,0.05295607906534832,high
Kenya,C1_School closing,0.05281094741663916,high
Kenya,C4_Restrictions on gatherings,0.05179153468171213,medium
Kenya,C7_Restrictions on internal movement,0.05156739737504126,medium
Kenya,H2_Testing policy,0.04813357043598645,medium
Kenya,C3_Cancel public events,0.047689541519396514,medium
Kenya,C2_Workplace closing,0.041417044969182026,low
Kenya,H6_Facial Coverings,0.04129161967385321,low
Kenya,E3_Fiscal measures,0.040984376136404044,low
